inventory_id,outlet_id,product_id,product_name,batch_number,quantity_on_hand,quantity_reserved,reorder_level,reorder_quantity,unit_price,expiry_date,last_restock_date,status,storage_condition,created_at
INV-000148,OUT-0255,PRD-0046,Etanercept 50mg,BN-202499-7777,1388,32,21,80,187.74,2025-10-22,2023-01-02,in_stock,Controlled Room Temp,2024-02-15 04:01:40
INV-000149,OUT-0128,PRD-0001,Amoxicillin 500mg,BN-202349-7386,1437,74,151,125,39.17,2027-06-12,2025-11-19,in_stock,Refrigerated 2-8C,2024-09-27 07:36:32
INV-000150,OUT-0158,PRD-0003,Metformin 850mg,BN-202472-2642,1757,54,176,121,94.2,2025-09-14,2023-10-29,in_stock,Controlled Room Temp,2024-08-05 23:02:06
INV-000151,OUT-0129,PRD-0035,Spironolactone 25mg,BN-202428-8323,1311,92,82,89,322.99,2024-12-22,2024-08-21,in_stock,Room Temperature,2024-02-12 23:18:50
INV-000152,OUT-0168,PRD-0034,Furosemide 40mg,BN-202440-9198,63,33,104,185,173.65,2025-12-28,2025-05-13,expired,Room Temperature,2023-07-15 17:57:46
INV-000153,OUT-0416,PRD-0020,Sertraline 50mg,BN-202501-6325,829,58,34,73,293.41,2026-11-08,2023-07-24,in_stock,Frozen -20C,2023-07-24 15:07:22
INV-000154,OUT-0088,PRD-0037,Insulin Glargine 100U,BN-202451-1492,14,3,144,111,377.54,2026-06-01,2025-04-12,low_stock,Room Temperature,2023-10-19 08:03:56
INV-000155,OUT-0431,PRD-0024,Diclofenac 50mg,BN-202325-1329,746,87,148,396,404.37,2026-10-10,2025-06-02,in_stock,Room Temperature,2025-06-11 03:19:59
INV-000156,OUT-0119,PRD-0035,Spironolactone 25mg,BN-202344-6883,1084,37,10,134,253.32,2027-01-15,2024-04-10,in_stock,Controlled Room Temp,2024-02-02 08:56:09
INV-000157,OUT-0248,PRD-0040,Rituximab 500mg,BN-202500-7632,1641,84,85,392,322.18,2027-09-30,2025-10-16,in_stock,Room Temperature,2024-04-05 19:08:54
INV-000158,OUT-0314,PRD-0012,Azithromycin 500mg,BN-202362-5962,679,58,145,77,289.03,2025-05-30,2024-06-27,in_stock,Room Temperature,2023-08-09 09:12:32
INV-000159,OUT-0227,PRD-0017,Pantoprazole 40mg,BN-202503-6061,151,22,175,470,145.13,2027-07-30,2023-03-04,low_stock,Refrigerated 2-8C,2023-03-14 07:43:08
INV-000160,OUT-0320,PRD-0016,Clopidogrel 75mg,BN-202390-3778,125,17,32,326,462.77,2027-08-06,2023-01-02,in_stock,Refrigerated 2-8C,2024-04-11 20:56:50
INV-000161,OUT-0474,PRD-0030,Clarithromycin 500mg,BN-202505-7177,206,31,102,412,194.24,2024-09-16,2025-03-26,in_stock,Frozen -20C,2023-02-08 04:52:55
INV-000162,OUT-0182,PRD-0038,Insulin Lispro 100U,BN-202311-9855,1131,25,159,465,490.34,2024-01-17,2024-01-26,in_stock,Frozen -20C,2023-10-08 07:51:44
INV-000163,OUT-0187,PRD-0004,Atorvastatin 20mg,BN-202352-7529,948,69,117,453,308.36,2026-06-12,2023-10-17,in_stock,Refrigerated 2-8C,2025-03-30 22:46:34
INV-000164,OUT-0402,PRD-0037,Insulin Glargine 100U,BN-202347-7286,1407,74,139,295,23.93,2025-12-27,2024-09-22,expired,Frozen -20C,2024-07-08 08:37:54
INV-000165,OUT-0488,PRD-0042,Trastuzumab 150mg,BN-202394-3826,1026,70,144,395,462.26,2024-04-09,2025-08-20,expired,Room Temperature,2025-01-19 15:51:33
INV-000166,OUT-0477,PRD-0027,Cetirizine 10mg,BN-202392-6192,728,72,162,79,30.25,2027-03-26,2024-07-03,in_stock,Refrigerated 2-8C,2025-06-17 23:51:56
INV-000167,OUT-0309,PRD-0046,Etanercept 50mg,BN-202506-8871,1042,1,85,201,489.71,2026-09-25,2025-01-04,in_stock,Room Temperature,2023-12-10 20:51:46
INV-000168,OUT-0351,PRD-0047,Dexamethasone 4mg,BN-202449-5362,577,8,10,347,57.33,2025-06-03,2024-03-14,expired,Controlled Room Temp,2025-04-12 11:40:30
INV-000169,OUT-0330,PRD-0040,Rituximab 500mg,BN-202438-3763,357,82,169,410,18.28,2025-12-04,2024-09-23,expired,Room Temperature,2025-03-16 14:38:07
INV-000170,OUT-0081,PRD-0026,Aspirin 100mg,BN-202483-2985,1581,29,64,411,477.66,2025-08-29,2023-12-24,in_stock,Room Temperature,2024-12-09 21:45:51
INV-000171,OUT-0183,PRD-0005,Omeprazole 40mg,BN-202342-2152,1530,45,114,253,343.76,2026-07-13,2024-06-29,in_stock,Frozen -20C,2025-06-18 04:49:33
INV-000172,OUT-0210,PRD-0035,Spironolactone 25mg,BN-202445-2020,964,72,68,497,22.45,2025-05-30,2024-04-16,expired,Frozen -20C,2024-07-14 13:41:30
INV-000173,OUT-0301,PRD-0019,Escitalopram 10mg,BN-202447-5673,1031,97,81,300,167.85,2024-05-09,2024-11-09,expired,Refrigerated 2-8C,2024-01-05 21:54:09
INV-000174,OUT-0117,PRD-0033,Warfarin 5mg,BN-202511-4538,1884,23,123,165,174.72,2026-07-03,2025-08-13,in_stock,Room Temperature,2023-03-22 10:33:46
INV-000175,OUT-0322,PRD-0030,Clarithromycin 500mg,BN-202405-5138,214,47,19,243,472.1,2026-02-10,2025-07-13,expired,Refrigerated 2-8C,2023-05-30 16:13:15
INV-000176,OUT-0317,PRD-0009,Simvastatin 40mg,BN-202376-4369,281,59,30,363,454.63,2024-03-30,2024-08-13,in_stock,Refrigerated 2-8C,2024-11-11 01:53:18
INV-000177,OUT-0265,PRD-0004,Atorvastatin 20mg,BN-202507-3292,513,58,114,385,489.24,2025-02-23,2024-11-23,in_stock,Refrigerated 2-8C,2024-05-15 15:21:02
INV-000178,OUT-0108,PRD-0035,Spironolactone 25mg,BN-202478-7163,1393,24,117,469,458.24,2025-07-06,2024-10-08,expired,Refrigerated 2-8C,2024-12-03 20:49:45
INV-000179,OUT-0261,PRD-0030,Clarithromycin 500mg,BN-202454-3975,928,70,171,150,281.94,2027-07-23,2023-06-03,in_stock,Refrigerated 2-8C,2025-07-11 09:48:03
INV-000180,OUT-0123,PRD-0035,Spironolactone 25mg,BN-202326-2343,1782,48,90,240,439.6,2025-08-25,2025-07-16,expired,Controlled Room Temp,2023-03-28 03:55:32
INV-000181,OUT-0406,PRD-0009,Simvastatin 40mg,BN-202461-2122,265,57,114,340,37.92,2026-01-26,2024-08-21,in_stock,Controlled Room Temp,2024-09-17 19:41:23
INV-000182,OUT-0045,PRD-0039,Adalimumab 40mg,BN-202346-6310,596,51,147,460,225.47,2026-01-22,2025-10-01,expired,Frozen -20C,2023-07-20 22:27:11
INV-000183,OUT-0432,PRD-0030,Clarithromycin 500mg,BN-202417-8116,992,43,86,365,112.26,2024-10-21,2025-11-10,in_stock,Frozen -20C,2023-08-25 02:23:47
INV-000184,OUT-0309,PRD-0006,Lisinopril 10mg,BN-202337-5327,1764,74,141,89,191.17,2024-12-17,2023-06-13,in_stock,Frozen -20C,2023-05-21 10:05:15
INV-000185,OUT-0265,PRD-0045,Infliximab 100mg,BN-202334-4656,381,78,111,138,454.68,2025-10-08,2024-07-03,expired,Frozen -20C,2024-09-22 21:41:32
INV-000186,OUT-0311,PRD-0020,Sertraline 50mg,BN-202345-1701,1584,49,159,276,311.98,2024-09-15,2024-01-19,expired,Controlled Room Temp,2025-02-12 20:52:29
INV-000187,OUT-0385,PRD-0013,Prednisone 10mg,BN-202377-1568,737,40,164,163,282.27,2026-10-11,2025-05-08,in_stock,Frozen -20C,2024-05-29 00:44:30
INV-000188,OUT-0008,PRD-0023,Tramadol 50mg,BN-202401-2567,690,9,40,271,120.32,2027-09-06,2025-06-08,in_stock,Controlled Room Temp,2025-11-26 14:41:28
INV-000189,OUT-0333,PRD-0018,Montelukast 10mg,BN-202301-3898,1184,36,88,484,301.86,2024-06-29,2023-11-13,expired,Frozen -20C,2025-12-12 10:22:10
INV-000190,OUT-0330,PRD-0009,Simvastatin 40mg,BN-202443-9634,1818,17,118,133,242.71,2024-06-01,2024-05-17,expired,Refrigerated 2-8C,2023-09-13 16:24:44
INV-000191,OUT-0083,PRD-0046,Etanercept 50mg,BN-202401-2042,1363,23,115,66,394.84,2027-01-01,2024-11-06,in_stock,Room Temperature,2024-11-21 17:48:51
INV-000192,OUT-0069,PRD-0026,Aspirin 100mg,BN-202462-3583,613,39,128,227,150.63,2025-08-26,2024-04-29,in_stock,Frozen -20C,2024-10-23 00:09:02
INV-000193,OUT-0020,PRD-0013,Prednisone 10mg,BN-202473-2494,44,12,148,125,40.93,2025-04-19,2023-08-15,expired,Refrigerated 2-8C,2024-01-03 13:52:20
INV-000194,OUT-0402,PRD-0017,Pantoprazole 40mg,BN-202363-8936,1641,46,96,56,76.47,2026-11-06,2023-06-07,in_stock,Room Temperature,2023-12-31 08:13:46
INV-000195,OUT-0118,PRD-0010,Levothyroxine 100mcg,BN-202338-3940,543,33,74,435,498.92,2024-05-29,2025-12-17,expired,Controlled Room Temp,2025-01-01 13:25:24
INV-000196,OUT-0304,PRD-0031,Metoprolol 50mg,BN-202364-8832,1138,0,64,323,199.94,2024-11-24,2025-03-06,in_stock,Refrigerated 2-8C,2025-06-28 14:25:58
INV-000197,OUT-0332,PRD-0035,Spironolactone 25mg,BN-202447-7521,1117,58,99,424,90.05,2024-07-25,2023-05-08,in_stock,Room Temperature,2023-11-12 05:17:29
INV-000198,OUT-0130,PRD-0012,Azithromycin 500mg,BN-202340-7568,3,2,150,60,9.62,2024-06-12,2023-04-25,in_stock,Frozen -20C,2025-03-09 09:33:14
INV-000199,OUT-0487,PRD-0020,Sertraline 50mg,BN-202423-4822,1768,56,119,434,168.28,2026-04-19,2023-05-18,in_stock,Frozen -20C,2025-05-15 10:40:57
INV-000200,OUT-0359,PRD-0049,Rosuvastatin 10mg,BN-202350-8611,248,83,89,228,127.92,2027-12-19,2024-12-21,in_stock,Controlled Room Temp,2023-01-09 07:58:42
INV-000201,OUT-0332,PRD-0008,Losartan 50mg,BN-202475-3202,1451,43,88,184,112.32,2024-03-16,2024-09-03,in_stock,Refrigerated 2-8C,2024-07-21 11:10:51
INV-000202,OUT-0106,PRD-0004,Atorvastatin 20mg,BN-202404-1973,1801,30,166,244,274.59,2024-09-26,2023-03-15,in_stock,Frozen -20C,2025-01-10 15:48:03
INV-000203,OUT-0392,PRD-0049,Rosuvastatin 10mg,BN-202479-4703,1541,22,108,302,60.49,2025-01-01,2024-01-28,expired,Refrigerated 2-8C,2025-04-24 06:26:28
INV-000204,OUT-0355,PRD-0047,Dexamethasone 4mg,BN-202303-8250,497,83,48,71,275.69,2025-12-08,2024-10-01,in_stock,Room Temperature,2024-03-26 08:40:13
INV-000205,OUT-0237,PRD-0019,Escitalopram 10mg,BN-202404-1086,1984,27,52,180,212.24,2026-08-24,2025-10-24,in_stock,Room Temperature,2025-02-15 11:53:49
INV-000206,OUT-0466,PRD-0016,Clopidogrel 75mg,BN-202387-7854,1112,25,112,98,479.93,2024-11-14,2024-05-06,in_stock,Refrigerated 2-8C,2023-02-11 07:58:29
INV-000207,OUT-0398,PRD-0020,Sertraline 50mg,BN-202308-8895,158,83,143,379,387.38,2025-08-19,2024-08-12,expired,Frozen -20C,2023-10-07 02:17:37
INV-000208,OUT-0443,PRD-0033,Warfarin 5mg,BN-202386-1802,125,35,166,459,468.6,2026-09-29,2025-05-12,low_stock,Refrigerated 2-8C,2024-12-03 05:22:44
INV-000209,OUT-0362,PRD-0005,Omeprazole 40mg,BN-202397-4872,143,15,183,186,321.27,2024-08-15,2025-05-29,expired,Room Temperature,2024-04-25 09:47:57
INV-000210,OUT-0378,PRD-0015,Hydrochlorothiazide 25mg,BN-202424-9132,1185,83,77,229,418.97,2024-08-10,2023-12-04,in_stock,Refrigerated 2-8C,2025-11-13 10:58:07
INV-000211,OUT-0129,PRD-0019,Escitalopram 10mg,BN-202506-6312,586,33,87,458,205.06,2024-09-07,2024-10-07,expired,Frozen -20C,2024-07-30 17:52:30
INV-000212,OUT-0238,PRD-0031,Metoprolol 50mg,BN-202343-1718,648,77,82,208,143.89,2024-01-18,2024-01-01,expired,Room Temperature,2023-08-21 04:01:22
INV-000213,OUT-0146,PRD-0002,Ibuprofen 200mg,BN-202336-2801,660,39,100,104,7.29,2026-07-24,2024-12-31,in_stock,Controlled Room Temp,2023-12-18 20:02:47
INV-000214,OUT-0322,PRD-0013,Prednisone 10mg,BN-202303-1262,276,93,24,251,322.1,2024-12-11,2023-08-28,expired,Refrigerated 2-8C,2023-08-25 17:54:17
INV-000215,OUT-0008,PRD-0005,Omeprazole 40mg,BN-202373-3724,196,39,68,207,360.2,2024-09-09,2024-03-08,expired,Room Temperature,2024-12-04 12:07:14
INV-000216,OUT-0124,PRD-0008,Losartan 50mg,BN-202467-4706,1015,78,158,350,67.47,2024-10-15,2024-07-29,expired,Refrigerated 2-8C,2024-07-26 19:45:30
INV-000217,OUT-0418,PRD-0049,Rosuvastatin 10mg,BN-202451-3743,1124,2,36,455,98.0,2025-09-02,2024-07-14,expired,Controlled Room Temp,2023-06-27 15:58:12
INV-000218,OUT-0268,PRD-0048,Methylprednisolone 16mg,BN-202460-2360,115,93,127,389,415.07,2025-07-08,2025-09-24,expired,Frozen -20C,2023-08-17 13:30:46
INV-000219,OUT-0344,PRD-0026,Aspirin 100mg,BN-202357-3294,232,21,38,411,98.75,2026-01-18,2023-05-05,expired,Frozen -20C,2025-02-20 01:37:38
INV-000220,OUT-0206,PRD-0035,Spironolactone 25mg,BN-202352-3414,1068,59,103,100,184.69,2024-07-05,2025-11-11,expired,Refrigerated 2-8C,2025-01-11 06:20:38
INV-000221,OUT-0397,PRD-0027,Cetirizine 10mg,BN-202311-4460,1281,45,90,64,30.39,2024-06-26,2025-12-30,in_stock,Frozen -20C,2025-06-15 23:15:42
INV-000222,OUT-0190,PRD-0031,Metoprolol 50mg,BN-202412-6346,625,24,86,118,351.95,2025-11-07,2023-12-06,expired,Controlled Room Temp,2023-12-01 20:15:04
INV-000223,OUT-0290,PRD-0043,Bevacizumab 400mg,BN-202413-5464,1979,30,97,195,153.2,2025-02-19,2024-12-15,expired,Room Temperature,2023-03-16 09:50:09
INV-000224,OUT-0461,PRD-0032,Propranolol 40mg,BN-202348-2144,143,2,194,482,476.41,2026-08-04,2023-06-08,low_stock,Controlled Room Temp,2025-08-23 04:41:44
INV-000225,OUT-0471,PRD-0005,Omeprazole 40mg,BN-202437-7784,1562,84,149,70,477.25,2024-08-20,2024-02-13,expired,Refrigerated 2-8C,2025-11-23 13:55:56
INV-000226,OUT-0369,PRD-0004,Atorvastatin 20mg,BN-202447-1873,1831,2,27,262,482.81,2027-11-25,2025-08-04,in_stock,Controlled Room Temp,2024-04-14 14:25:14
INV-000227,OUT-0157,PRD-0032,Propranolol 40mg,BN-202316-7228,1607,11,70,272,151.91,2026-07-15,2023-06-23,in_stock,Frozen -20C,2024-02-29 22:48:31
INV-000228,OUT-0339,PRD-0015,Hydrochlorothiazide 25mg,BN-202464-3610,211,25,90,332,180.69,2026-01-02,2023-08-06,in_stock,Room Temperature,2023-11-05 08:53:56
INV-000229,OUT-0475,PRD-0012,Azithromycin 500mg,BN-202403-5934,1231,60,27,220,311.46,2024-02-28,2024-12-03,in_stock,Frozen -20C,2025-10-06 02:24:51
INV-000230,OUT-0186,PRD-0031,Metoprolol 50mg,BN-202449-7341,710,98,126,122,455.61,2024-10-22,2025-12-07,expired,Room Temperature,2024-01-29 23:09:55
INV-000231,OUT-0346,PRD-0031,Metoprolol 50mg,BN-202425-3737,1904,52,132,420,116.75,2024-06-12,2023-08-02,in_stock,Controlled Room Temp,2025-04-22 06:11:04
INV-000232,OUT-0171,PRD-0011,Ciprofloxacin 250mg,BN-202434-7450,992,69,43,149,26.38,2024-07-04,2023-07-18,expired,Frozen -20C,2023-02-25 18:39:41
INV-000233,OUT-0467,PRD-0007,Amlodipine 5mg,BN-202309-2454,1855,46,98,407,404.85,2025-06-28,2024-05-15,in_stock,Refrigerated 2-8C,2025-03-03 08:45:47
INV-000234,OUT-0322,PRD-0021,Fluoxetine 20mg,BN-202458-4140,425,38,38,311,189.73,2027-10-15,2024-04-22,in_stock,Frozen -20C,2025-11-03 03:09:05
INV-000235,OUT-0429,PRD-0025,Paracetamol 500mg,BN-202371-3011,1484,56,168,144,55.44,2025-09-21,2023-04-25,expired,Controlled Room Temp,2025-04-09 04:38:14
INV-000236,OUT-0008,PRD-0029,Doxycycline 100mg,BN-202442-8119,1435,64,165,280,83.46,2024-10-08,2024-01-26,expired,Room Temperature,2025-07-22 09:40:02
INV-000237,OUT-0236,PRD-0048,Methylprednisolone 16mg,BN-202482-6029,533,27,40,273,328.98,2026-06-18,2024-12-03,in_stock,Room Temperature,2023-08-23 13:01:06
INV-000238,OUT-0192,PRD-0005,Omeprazole 40mg,BN-202454-2447,487,78,131,152,72.83,2024-06-07,2024-12-13,in_stock,Controlled Room Temp,2025-06-28 08:53:55
INV-000239,OUT-0087,PRD-0019,Escitalopram 10mg,BN-202497-2104,151,90,113,220,333.85,2025-09-17,2025-07-01,expired,Room Temperature,2023-03-09 15:29:27
INV-000240,OUT-0317,PRD-0041,Pembrolizumab 100mg,BN-202414-7932,1141,83,95,260,456.86,2024-06-05,2024-03-11,expired,Frozen -20C,2025-01-13 10:39:37
INV-000241,OUT-0214,PRD-0008,Losartan 50mg,BN-202320-5827,1779,4,31,414,26.36,2026-06-11,2024-05-11,in_stock,Frozen -20C,2025-02-26 05:20:26
INV-000242,OUT-0153,PRD-0006,Lisinopril 10mg,BN-202493-4768,688,82,123,251,228.15,2026-09-20,2025-10-17,in_stock,Room Temperature,2024-05-30 11:54:47
INV-000243,OUT-0219,PRD-0009,Simvastatin 40mg,BN-202373-3573,1059,55,198,449,307.3,2024-11-15,2023-10-11,expired,Frozen -20C,2024-10-11 00:36:06
INV-000244,OUT-0036,PRD-0020,Sertraline 50mg,BN-202367-2683,8,7,18,256,89.16,2026-07-13,2024-11-04,low_stock,Refrigerated 2-8C,2023-08-30 09:58:44
INV-000245,OUT-0297,PRD-0001,Amoxicillin 500mg,BN-202312-5531,187,42,160,357,190.91,2024-01-28,2024-08-26,expired,Controlled Room Temp,2025-06-24 20:25:28
INV-000246,OUT-0055,PRD-0010,Levothyroxine 100mcg,BN-202370-7419,1257,24,111,360,221.71,2025-09-20,2025-03-07,in_stock,Controlled Room Temp,2024-05-29 07:55:50
INV-000247,OUT-0068,PRD-0032,Propranolol 40mg,BN-202480-6695,582,14,155,392,230.91,2025-02-10,2023-01-15,expired,Frozen -20C,2025-11-04 23:13:11
INV-000248,OUT-0371,PRD-0006,Lisinopril 10mg,BN-202392-4686,1010,44,153,375,196.77,2026-12-11,2023-11-15,in_stock,Room Temperature,2025-07-25 20:08:10
INV-000249,OUT-0096,PRD-0033,Warfarin 5mg,BN-202497-7312,1447,95,175,437,181.64,2024-03-02,2023-02-23,expired,Room Temperature,2025-04-30 22:48:22
INV-000250,OUT-0029,PRD-0003,Metformin 850mg,BN-202383-6172,1267,71,172,397,469.28,2026-05-28,2024-05-18,in_stock,Frozen -20C,2023-12-07 17:46:56
INV-000251,OUT-0097,PRD-0042,Trastuzumab 150mg,BN-202435-8418,733,81,100,142,49.44,2027-05-29,2024-12-07,in_stock,Frozen -20C,2023-01-26 21:20:19
INV-000252,OUT-0260,PRD-0002,Ibuprofen 200mg,BN-202335-9455,1836,92,194,259,473.93,2027-09-13,2025-06-24,in_stock,Room Temperature,2023-02-04 22:26:59
INV-000253,OUT-0130,PRD-0001,Amoxicillin 500mg,BN-202419-5415,1839,55,62,310,86.25,2025-09-28,2023-08-03,in_stock,Refrigerated 2-8C,2025-01-29 00:03:35
INV-000254,OUT-0432,PRD-0042,Trastuzumab 150mg,BN-202381-4398,1207,5,188,108,243.32,2025-12-21,2023-03-06,in_stock,Room Temperature,2025-11-26 13:29:27
INV-000255,OUT-0185,PRD-0039,Adalimumab 40mg,BN-202486-8723,1562,35,175,471,218.13,2024-12-29,2023-09-19,in_stock,Refrigerated 2-8C,2023-09-04 03:38:34
INV-000256,OUT-0223,PRD-0003,Metformin 850mg,BN-202331-4704,1103,28,18,151,120.35,2024-10-03,2024-08-18,in_stock,Controlled Room Temp,2025-01-18 15:11:15
INV-000257,OUT-0470,PRD-0028,Ranitidine 150mg,BN-202470-6624,159,69,20,294,53.56,2025-03-01,2024-06-17,expired,Room Temperature,2023-12-10 07:53:17
INV-000258,OUT-0040,PRD-0037,Insulin Glargine 100U,BN-202432-7959,1435,69,44,272,372.95,2024-11-03,2024-11-24,in_stock,Controlled Room Temp,2023-10-14 21:42:32
INV-000259,OUT-0031,PRD-0017,Pantoprazole 40mg,BN-202381-7494,666,80,158,199,33.58,2027-06-08,2025-10-17,in_stock,Controlled Room Temp,2023-03-27 11:37:55
INV-000260,OUT-0115,PRD-0024,Diclofenac 50mg,BN-202422-5268,1779,65,122,434,96.76,2024-04-12,2023-08-30,in_stock,Controlled Room Temp,2024-03-01 23:55:25
INV-000261,OUT-0001,PRD-0022,Duloxetine 30mg,BN-202302-7232,464,79,140,205,206.37,2026-10-03,2024-09-22,in_stock,Frozen -20C,2025-11-05 19:31:56
INV-000262,OUT-0045,PRD-0001,Amoxicillin 500mg,BN-202494-9620,615,54,13,257,260.05,2025-06-13,2023-08-22,in_stock,Frozen -20C,2024-06-18 16:18:07
INV-000263,OUT-0380,PRD-0033,Warfarin 5mg,BN-202343-6281,1232,17,96,399,18.35,2024-05-21,2023-10-25,in_stock,Frozen -20C,2024-10-27 09:25:51
INV-000264,OUT-0091,PRD-0007,Amlodipine 5mg,BN-202337-9264,1209,82,35,273,452.26,2026-11-21,2025-07-16,in_stock,Refrigerated 2-8C,2024-10-18 18:26:24
INV-000265,OUT-0432,PRD-0017,Pantoprazole 40mg,BN-202473-1798,396,81,198,136,441.29,2027-12-19,2025-01-23,in_stock,Refrigerated 2-8C,2023-05-26 04:39:23
INV-000266,OUT-0399,PRD-0031,Metoprolol 50mg,BN-202323-3831,1789,57,181,172,101.73,2027-02-13,2024-02-07,in_stock,Frozen -20C,2023-09-05 10:21:11
INV-000267,OUT-0383,PRD-0010,Levothyroxine 100mcg,BN-202488-3603,477,82,94,397,271.45,2024-11-03,2023-07-20,expired,Refrigerated 2-8C,2024-03-23 12:12:09
INV-000268,OUT-0207,PRD-0037,Insulin Glargine 100U,BN-202315-4899,657,17,191,491,433.63,2024-10-23,2025-06-23,in_stock,Room Temperature,2024-02-02 12:56:40
INV-000269,OUT-0458,PRD-0033,Warfarin 5mg,BN-202339-4352,1221,94,22,367,421.78,2024-08-16,2023-10-14,in_stock,Frozen -20C,2024-08-22 03:46:15
INV-000270,OUT-0163,PRD-0037,Insulin Glargine 100U,BN-202489-7068,1155,67,167,409,54.92,2027-11-21,2023-08-19,in_stock,Controlled Room Temp,2023-12-19 15:34:58
INV-000271,OUT-0253,PRD-0015,Hydrochlorothiazide 25mg,BN-202320-7518,1583,89,187,295,107.82,2025-08-29,2025-09-17,in_stock,Refrigerated 2-8C,2023-09-22 03:52:00
INV-000272,OUT-0482,PRD-0032,Propranolol 40mg,BN-202437-5614,468,94,73,387,42.35,2024-05-12,2025-04-21,in_stock,Refrigerated 2-8C,2024-09-06 23:06:34
INV-000273,OUT-0176,PRD-0002,Ibuprofen 200mg,BN-202494-2709,610,87,176,460,417.58,2026-04-02,2023-05-29,in_stock,Refrigerated 2-8C,2023-03-12 23:32:59
INV-000274,OUT-0457,PRD-0014,Gabapentin 300mg,BN-202454-7716,1059,42,149,227,301.04,2027-08-30,2024-12-04,in_stock,Frozen -20C,2024-11-21 01:26:52
INV-000275,OUT-0412,PRD-0039,Adalimumab 40mg,BN-202308-5030,253,53,20,196,200.96,2025-08-18,2023-02-20,expired,Room Temperature,2025-06-11 02:58:55
INV-000276,OUT-0456,PRD-0046,Etanercept 50mg,BN-202361-6844,1118,52,128,446,136.41,2026-01-11,2024-02-05,in_stock,Controlled Room Temp,2025-09-25 13:34:16
INV-000277,OUT-0279,PRD-0036,Allopurinol 300mg,BN-202458-7066,918,64,187,392,261.62,2026-09-09,2023-03-29,in_stock,Refrigerated 2-8C,2025-06-08 14:52:14
INV-000278,OUT-0224,PRD-0046,Etanercept 50mg,BN-202484-5404,1775,86,171,239,327.09,2025-11-21,2024-02-08,expired,Frozen -20C,2024-09-09 05:11:56
INV-000279,OUT-0478,PRD-0001,Amoxicillin 500mg,BN-202436-5137,1633,61,157,192,377.63,2025-11-01,2023-07-07,in_stock,Controlled Room Temp,2024-09-26 19:54:18
INV-000280,OUT-0364,PRD-0027,Cetirizine 10mg,BN-202315-9082,1489,89,24,468,353.71,2027-01-18,2025-02-14,in_stock,Controlled Room Temp,2025-09-06 14:05:34
INV-000281,OUT-0182,PRD-0013,Prednisone 10mg,BN-202475-1952,942,89,174,404,425.2,2025-01-18,2024-12-10,expired,Frozen -20C,2025-10-19 09:16:21
INV-000282,OUT-0107,PRD-0017,Pantoprazole 40mg,BN-202500-9143,1102,85,41,327,205.45,2024-02-09,2023-12-28,in_stock,Frozen -20C,2025-07-05 04:07:23
INV-000283,OUT-0311,PRD-0005,Omeprazole 40mg,BN-202412-5827,38,34,19,167,426.19,2025-06-15,2024-04-24,in_stock,Room Temperature,2023-06-30 06:42:23
INV-000284,OUT-0224,PRD-0049,Rosuvastatin 10mg,BN-202407-7952,565,98,68,339,357.12,2024-12-30,2025-06-28,in_stock,Room Temperature,2024-10-27 17:29:28
INV-000285,OUT-0315,PRD-0029,Doxycycline 100mg,BN-202424-7712,274,20,45,464,342.28,2025-03-06,2025-07-18,expired,Frozen -20C,2025-05-15 21:11:14
INV-000286,OUT-0333,PRD-0016,Clopidogrel 75mg,BN-202319-2886,1878,41,30,59,68.65,2027-10-29,2025-03-21,in_stock,Room Temperature,2025-03-08 23:12:48
INV-000287,OUT-0195,PRD-0020,Sertraline 50mg,BN-202416-6996,592,30,189,154,127.31,2027-10-19,2023-02-21,in_stock,Controlled Room Temp,2024-03-06 15:04:19
INV-000288,OUT-0063,PRD-0004,Atorvastatin 20mg,BN-202344-6348,1600,5,34,300,381.37,2027-08-21,2025-09-09,in_stock,Frozen -20C,2025-07-06 10:44:48
INV-000289,OUT-0437,PRD-0006,Lisinopril 10mg,BN-202466-5692,550,84,124,339,92.85,2025-10-05,2025-04-24,expired,Controlled Room Temp,2024-08-08 10:22:22
INV-000290,OUT-0285,PRD-0005,Omeprazole 40mg,BN-202498-1450,992,39,147,104,489.77,2027-01-08,2023-11-13,in_stock,Frozen -20C,2025-05-08 08:58:31
INV-000291,OUT-0170,PRD-0004,Atorvastatin 20mg,BN-202386-1958,229,75,76,389,167.66,2024-10-22,2024-04-16,in_stock,Controlled Room Temp,2024-04-12 21:19:51
INV-000292,OUT-0297,PRD-0037,Insulin Glargine 100U,BN-202437-7340,1203,37,95,418,496.84,2024-08-18,2025-12-24,in_stock,Refrigerated 2-8C,2024-03-08 06:21:09
INV-000293,OUT-0357,PRD-0017,Pantoprazole 40mg,BN-202334-4582,1226,60,152,184,452.74,2024-11-08,2024-09-29,expired,Controlled Room Temp,2025-05-04 17:28:23
INV-000294,OUT-0415,PRD-0047,Dexamethasone 4mg,BN-202478-1627,1980,25,186,414,93.75,2025-11-20,2025-06-04,in_stock,Controlled Room Temp,2023-06-24 20:29:41
INV-000295,OUT-0315,PRD-0017,Pantoprazole 40mg,BN-202499-6715,86,40,98,354,196.59,2025-12-30,2024-06-23,in_stock,Room Temperature,2023-10-23 03:39:58
INV-000296,OUT-0477,PRD-0008,Losartan 50mg,BN-202484-6739,352,92,145,107,49.79,2024-02-24,2023-11-23,expired,Controlled Room Temp,2023-10-20 10:10:16
