sale_id,outlet_id,product_id,product_name,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,is_prescription,sale_date,created_at
SAL-0000169,OUT-0286,PRD-004,Loratadine 10mg,obat_bebas_terbatas,2,12744.0,0.0,25488.0,tunai,false,2024-11-17,2024-11-17 08:45:00
SAL-0000170,OUT-0133,PRD-022,Betadine 30ml,obat_bebas,2,19075.0,3815.0,34335.0,debit,false,2024-04-07,2024-04-07 14:42:00
SAL-0000171,OUT-0150,PRD-016,Insulin Glargine,obat_keras,3,341362.0,0.0,1024086.0,tunai,true,2026-04-26,2026-04-26 17:03:00
SAL-0000172,OUT-0007,PRD-021,ORS Oralit Sachet,obat_bebas,2,3208.0,0.0,6416.0,bpjs,false,2024-06-18,2024-06-18 09:48:00
SAL-0000173,OUT-0288,PRD-011,Vitamin D3 1000IU,suplemen,10,62305.0,0.0,623050.0,qris,false,2025-07-17,2025-07-17 18:24:00
SAL-0000174,OUT-0237,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,2,8394.0,839.0,15949.0,qris,false,2025-05-25,2025-05-25 15:20:00
SAL-0000175,OUT-0069,PRD-016,Insulin Glargine,obat_keras,1,363733.0,0.0,363733.0,qris,true,2025-07-24,2025-07-24 21:05:00
SAL-0000176,OUT-0178,PRD-017,Bisoprolol 5mg,obat_keras,3,28279.0,0.0,84837.0,asuransi_swasta,true,2025-01-07,2025-01-07 21:14:00
SAL-0000177,OUT-0266,PRD-011,Vitamin D3 1000IU,suplemen,2,65626.0,0.0,131252.0,debit,false,2025-01-07,2025-01-07 19:28:00
SAL-0000178,OUT-0066,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,12498.0,0.0,12498.0,qris,false,2025-10-10,2025-10-10 20:18:00
SAL-0000179,OUT-0221,PRD-023,Mefenamic Acid 500mg,obat_keras,5,8902.0,0.0,44510.0,tunai,true,2026-01-04,2026-01-04 14:06:00
SAL-0000180,OUT-0153,PRD-020,Antasida Doen Tab,obat_bebas,1,4281.0,642.0,3639.0,qris,false,2025-04-13,2025-04-13 21:50:00
SAL-0000181,OUT-0114,PRD-023,Mefenamic Acid 500mg,obat_keras,3,9254.0,0.0,27762.0,bpjs,true,2025-11-19,2025-11-19 20:57:00
SAL-0000182,OUT-0264,PRD-015,Salbutamol Inhaler,obat_keras,6,97409.0,0.0,584454.0,asuransi_swasta,true,2024-01-05,2024-01-05 08:35:00
SAL-0000183,OUT-0254,PRD-019,Glibenclamide 5mg,obat_keras,2,6981.0,0.0,13962.0,debit,true,2024-06-26,2024-06-26 10:06:00
SAL-0000184,OUT-0228,PRD-022,Betadine 30ml,obat_bebas,5,18290.0,4572.0,86878.0,bpjs,false,2025-03-04,2025-03-04 17:58:00
SAL-0000185,OUT-0150,PRD-009,Ibuprofen 400mg,obat_bebas,1,7377.0,0.0,7377.0,qris,false,2024-05-16,2024-05-16 10:26:00
SAL-0000186,OUT-0176,PRD-023,Mefenamic Acid 500mg,obat_keras,1,9573.0,957.0,8616.0,bpjs,true,2025-10-09,2025-10-09 11:39:00
SAL-0000187,OUT-0171,PRD-022,Betadine 30ml,obat_bebas,3,17554.0,5266.0,47396.0,debit,false,2024-07-01,2024-07-01 16:34:00
SAL-0000188,OUT-0191,PRD-023,Mefenamic Acid 500mg,obat_keras,1,8915.0,0.0,8915.0,qris,true,2025-11-14,2025-11-14 18:47:00
SAL-0000189,OUT-0169,PRD-014,Ranitidine 150mg,obat_keras,2,15740.0,0.0,31480.0,qris,true,2024-02-24,2024-02-24 11:17:00
SAL-0000190,OUT-0095,PRD-010,Vitamin C 1000mg,suplemen,1,46320.0,0.0,46320.0,debit,false,2024-10-29,2024-10-29 11:48:00
SAL-0000191,OUT-0019,PRD-012,Multivitamin Family,suplemen,1,89271.0,13391.0,75880.0,debit,false,2025-07-29,2025-07-29 21:14:00
SAL-0000192,OUT-0229,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,3,9016.0,2705.0,24343.0,tunai,false,2025-11-11,2025-11-11 08:59:00
SAL-0000193,OUT-0225,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,3,10853.0,3256.0,29303.0,tunai,false,2025-07-19,2025-07-19 08:00:00
SAL-0000194,OUT-0151,PRD-007,Amlodipine 10mg,obat_keras,3,22424.0,10091.0,57181.0,qris,false,2024-08-18,2024-08-18 19:45:00
SAL-0000195,OUT-0218,PRD-025,OBH Combi Batuk Pilek,obat_bebas,3,16733.0,0.0,50199.0,kredit,false,2024-07-17,2024-07-17 12:28:00
SAL-0000196,OUT-0105,PRD-022,Betadine 30ml,obat_bebas,10,16774.0,16774.0,150966.0,qris,false,2025-01-21,2025-01-21 08:27:00
SAL-0000197,OUT-0165,PRD-018,Captopril 25mg,obat_keras,1,5774.0,866.0,4908.0,tunai,true,2024-12-04,2024-12-04 10:02:00
SAL-0000198,OUT-0090,PRD-011,Vitamin D3 1000IU,suplemen,3,66008.0,19802.0,178222.0,debit,false,2025-11-08,2025-11-08 12:31:00
SAL-0000199,OUT-0212,PRD-003,Omeprazole 20mg,obat_keras,1,18818.0,0.0,18818.0,asuransi_swasta,true,2025-06-17,2025-06-17 16:10:00
SAL-0000200,OUT-0245,PRD-018,Captopril 25mg,obat_keras,1,6036.0,0.0,6036.0,bpjs,true,2025-11-10,2025-11-10 13:18:00
SAL-0000201,OUT-0129,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,16812.0,1681.0,31943.0,kredit,false,2025-10-26,2025-10-26 08:07:00
SAL-0000202,OUT-0205,PRD-015,Salbutamol Inhaler,obat_keras,2,91053.0,9105.0,173001.0,tunai,true,2024-02-10,2024-02-10 13:24:00
SAL-0000203,OUT-0066,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,3,10572.0,0.0,31716.0,bpjs,false,2026-04-21,2026-04-21 20:23:00
SAL-0000204,OUT-0300,PRD-015,Salbutamol Inhaler,obat_keras,1,94799.0,9480.0,85319.0,tunai,true,2025-06-10,2025-06-10 09:10:00
SAL-0000205,OUT-0004,PRD-021,ORS Oralit Sachet,obat_bebas,3,2791.0,1256.0,7117.0,tunai,false,2025-12-02,2025-12-02 14:53:00
SAL-0000206,OUT-0060,PRD-007,Amlodipine 10mg,obat_keras,3,22133.0,6640.0,59759.0,kredit,true,2025-10-24,2025-10-24 09:47:00
SAL-0000207,OUT-0090,PRD-001,Paracetamol 500mg,obat_bebas,1,4967.0,0.0,4967.0,tunai,false,2024-07-01,2024-07-01 20:16:00
SAL-0000208,OUT-0041,PRD-019,Glibenclamide 5mg,obat_keras,5,7360.0,0.0,36800.0,qris,true,2025-10-07,2025-10-07 13:01:00
SAL-0000209,OUT-0229,PRD-022,Betadine 30ml,obat_bebas,1,16901.0,1690.0,15211.0,debit,false,2026-02-13,2026-02-13 19:37:00
SAL-0000210,OUT-0027,PRD-023,Mefenamic Acid 500mg,obat_keras,1,10029.0,501.0,9528.0,tunai,true,2026-03-16,2026-03-16 17:05:00
SAL-0000211,OUT-0167,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,17626.0,2644.0,14982.0,debit,false,2025-04-30,2025-04-30 10:34:00
SAL-0000212,OUT-0130,PRD-005,Simvastatin 20mg,obat_keras,3,36382.0,16372.0,92774.0,qris,true,2025-10-11,2025-10-11 18:56:00
SAL-0000213,OUT-0221,PRD-001,Paracetamol 500mg,obat_bebas,2,5043.0,0.0,10086.0,tunai,false,2025-08-09,2025-08-09 17:25:00
SAL-0000214,OUT-0049,PRD-010,Vitamin C 1000mg,suplemen,3,42912.0,12874.0,115862.0,tunai,false,2025-02-26,2025-02-26 18:54:00
SAL-0000215,OUT-0082,PRD-006,Metformin 500mg,obat_keras,2,7596.0,0.0,15192.0,tunai,true,2024-07-04,2024-07-04 17:54:00
SAL-0000216,OUT-0031,PRD-025,OBH Combi Batuk Pilek,obat_bebas,20,17641.0,0.0,352820.0,debit,false,2024-03-15,2024-03-15 12:42:00
SAL-0000217,OUT-0039,PRD-009,Ibuprofen 400mg,obat_bebas,3,7018.0,0.0,21054.0,asuransi_swasta,false,2024-12-31,2024-12-31 10:42:00
SAL-0000218,OUT-0142,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,11587.0,0.0,11587.0,tunai,false,2025-04-06,2025-04-06 13:39:00
SAL-0000219,OUT-0179,PRD-023,Mefenamic Acid 500mg,obat_keras,2,9628.0,0.0,19256.0,kredit,true,2025-03-14,2025-03-14 13:15:00
SAL-0000220,OUT-0132,PRD-023,Mefenamic Acid 500mg,obat_keras,2,9865.0,2960.0,16770.0,qris,true,2025-11-26,2025-11-26 15:29:00
SAL-0000221,OUT-0261,PRD-012,Multivitamin Family,suplemen,2,88737.0,0.0,177474.0,tunai,false,2025-09-13,2025-09-13 09:53:00
SAL-0000222,OUT-0166,PRD-005,Simvastatin 20mg,obat_keras,1,37191.0,3719.0,33472.0,bpjs,true,2024-03-19,2024-03-19 08:54:00
SAL-0000223,OUT-0299,PRD-021,ORS Oralit Sachet,obat_bebas,2,2775.0,0.0,5550.0,kredit,false,2024-08-05,2024-08-05 08:35:00
SAL-0000224,OUT-0156,PRD-018,Captopril 25mg,obat_keras,2,6378.0,1276.0,11480.0,kredit,true,2025-01-09,2025-01-09 20:37:00
SAL-0000225,OUT-0171,PRD-005,Simvastatin 20mg,obat_keras,2,34802.0,0.0,69604.0,qris,true,2024-01-11,2024-01-11 21:51:00
SAL-0000226,OUT-0097,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,16537.0,0.0,33074.0,qris,false,2025-08-02,2025-08-02 18:55:00
SAL-0000227,OUT-0084,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,6,22817.0,0.0,136902.0,tunai,false,2025-05-14,2025-05-14 11:04:00
SAL-0000228,OUT-0158,PRD-012,Multivitamin Family,suplemen,3,81383.0,12207.0,231942.0,bpjs,false,2025-01-04,2025-01-04 14:30:00
SAL-0000229,OUT-0266,PRD-002,Amoxicillin 500mg,antibiotik,2,23160.0,0.0,46320.0,debit,true,2025-06-17,2025-06-17 12:53:00
SAL-0000230,OUT-0157,PRD-019,Glibenclamide 5mg,obat_keras,1,7050.0,705.0,6345.0,qris,true,2025-08-24,2025-08-24 21:04:00
SAL-0000231,OUT-0151,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,11832.0,0.0,11832.0,qris,false,2024-12-19,2024-12-19 15:50:00
SAL-0000232,OUT-0283,PRD-020,Antasida Doen Tab,obat_bebas,5,4145.0,0.0,20725.0,tunai,false,2024-03-19,2024-03-19 16:41:00
SAL-0000233,OUT-0166,PRD-007,Amlodipine 10mg,obat_keras,1,20769.0,1038.0,19731.0,debit,true,2024-05-01,2024-05-01 14:51:00
SAL-0000234,OUT-0196,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,3,20639.0,0.0,61917.0,tunai,false,2024-06-14,2024-06-14 18:53:00
SAL-0000235,OUT-0242,PRD-001,Paracetamol 500mg,obat_bebas,1,4795.0,240.0,4555.0,tunai,false,2025-10-06,2025-10-06 16:02:00
SAL-0000236,OUT-0086,PRD-002,Amoxicillin 500mg,antibiotik,5,23665.0,5916.0,112409.0,asuransi_swasta,false,2025-09-05,2025-09-05 18:01:00
SAL-0000237,OUT-0168,PRD-003,Omeprazole 20mg,obat_keras,2,17184.0,0.0,34368.0,bpjs,true,2024-06-23,2024-06-23 14:38:00
SAL-0000238,OUT-0083,PRD-019,Glibenclamide 5mg,obat_keras,1,7359.0,736.0,6623.0,qris,true,2024-06-20,2024-06-20 13:59:00
SAL-0000239,OUT-0266,PRD-020,Antasida Doen Tab,obat_bebas,1,4565.0,0.0,4565.0,tunai,false,2024-01-17,2024-01-17 11:33:00
SAL-0000240,OUT-0298,PRD-022,Betadine 30ml,obat_bebas,1,17769.0,0.0,17769.0,tunai,false,2025-09-21,2025-09-21 17:02:00
SAL-0000241,OUT-0297,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,15490.0,0.0,30980.0,bpjs,false,2025-07-06,2025-07-06 21:00:00
SAL-0000242,OUT-0253,PRD-017,Bisoprolol 5mg,obat_keras,4,27645.0,11058.0,99522.0,qris,false,2024-08-22,2024-08-22 15:50:00
SAL-0000243,OUT-0225,PRD-012,Multivitamin Family,suplemen,3,86211.0,38795.0,219838.0,kredit,false,2025-08-12,2025-08-12 09:27:00
SAL-0000244,OUT-0077,PRD-009,Ibuprofen 400mg,obat_bebas,1,7473.0,1121.0,6352.0,tunai,false,2025-09-04,2025-09-04 16:26:00
SAL-0000245,OUT-0154,PRD-007,Amlodipine 10mg,obat_keras,3,20259.0,0.0,60777.0,qris,true,2024-04-30,2024-04-30 14:41:00
SAL-0000246,OUT-0123,PRD-023,Mefenamic Acid 500mg,obat_keras,2,9963.0,0.0,19926.0,tunai,true,2025-10-29,2025-10-29 12:54:00
SAL-0000247,OUT-0249,PRD-019,Glibenclamide 5mg,obat_keras,1,6850.0,685.0,6165.0,qris,true,2024-07-27,2024-07-27 20:35:00
SAL-0000248,OUT-0284,PRD-006,Metformin 500mg,obat_keras,2,7834.0,0.0,15668.0,asuransi_swasta,true,2025-08-14,2025-08-14 19:25:00
SAL-0000249,OUT-0079,PRD-022,Betadine 30ml,obat_bebas,1,16903.0,2535.0,14368.0,debit,false,2024-06-14,2024-06-14 09:13:00
SAL-0000250,OUT-0300,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,4,11504.0,2301.0,43715.0,debit,false,2025-12-24,2025-12-24 08:10:00
SAL-0000251,OUT-0229,PRD-021,ORS Oralit Sachet,obat_bebas,1,2763.0,0.0,2763.0,qris,false,2025-09-06,2025-09-06 14:05:00
SAL-0000252,OUT-0036,PRD-009,Ibuprofen 400mg,obat_bebas,1,7166.0,0.0,7166.0,debit,false,2025-02-14,2025-02-14 17:41:00
SAL-0000253,OUT-0169,PRD-023,Mefenamic Acid 500mg,obat_keras,1,10205.0,1531.0,8674.0,kredit,true,2025-10-17,2025-10-17 08:12:00
SAL-0000254,OUT-0169,PRD-007,Amlodipine 10mg,obat_keras,2,20358.0,2036.0,38680.0,debit,true,2025-09-21,2025-09-21 08:23:00
SAL-0000255,OUT-0144,PRD-021,ORS Oralit Sachet,obat_bebas,1,2760.0,0.0,2760.0,kredit,false,2024-12-27,2024-12-27 18:25:00
SAL-0000256,OUT-0238,PRD-019,Glibenclamide 5mg,obat_keras,1,6664.0,666.0,5998.0,tunai,true,2024-04-02,2024-04-02 19:53:00
SAL-0000257,OUT-0206,PRD-012,Multivitamin Family,suplemen,1,91301.0,4565.0,86736.0,asuransi_swasta,false,2025-04-10,2025-04-10 14:36:00
SAL-0000258,OUT-0003,PRD-009,Ibuprofen 400mg,obat_bebas,2,7110.0,711.0,13509.0,tunai,false,2024-10-28,2024-10-28 13:07:00
SAL-0000259,OUT-0154,PRD-018,Captopril 25mg,obat_keras,2,6301.0,1260.0,11342.0,qris,true,2025-01-21,2025-01-21 20:15:00
SAL-0000260,OUT-0201,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,16391.0,1639.0,31143.0,bpjs,false,2025-05-08,2025-05-08 09:16:00
SAL-0000261,OUT-0039,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,20,11235.0,22470.0,202230.0,debit,false,2026-03-30,2026-03-30 13:26:00
SAL-0000262,OUT-0208,PRD-017,Bisoprolol 5mg,obat_keras,3,28160.0,0.0,84480.0,tunai,true,2024-04-05,2024-04-05 19:52:00
SAL-0000263,OUT-0203,PRD-003,Omeprazole 20mg,obat_keras,1,18157.0,0.0,18157.0,qris,true,2025-08-10,2025-08-10 19:43:00
SAL-0000264,OUT-0114,PRD-016,Insulin Glargine,obat_keras,1,363278.0,0.0,363278.0,bpjs,true,2024-07-30,2024-07-30 21:15:00
SAL-0000265,OUT-0210,PRD-005,Simvastatin 20mg,obat_keras,1,36562.0,0.0,36562.0,debit,true,2025-11-10,2025-11-10 08:48:00
SAL-0000266,OUT-0024,PRD-016,Insulin Glargine,obat_keras,1,342787.0,17139.0,325648.0,bpjs,true,2025-05-17,2025-05-17 20:58:00
SAL-0000267,OUT-0166,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,10511.0,0.0,21022.0,qris,false,2025-03-09,2025-03-09 15:34:00
SAL-0000268,OUT-0019,PRD-017,Bisoprolol 5mg,obat_keras,4,27316.0,16390.0,92874.0,tunai,true,2024-05-03,2024-05-03 15:20:00
SAL-0000269,OUT-0006,PRD-001,Paracetamol 500mg,obat_bebas,1,5139.0,0.0,5139.0,tunai,false,2025-09-19,2025-09-19 21:16:00
SAL-0000270,OUT-0110,PRD-018,Captopril 25mg,obat_keras,1,5772.0,289.0,5483.0,tunai,true,2024-07-07,2024-07-07 11:26:00
SAL-0000271,OUT-0220,PRD-012,Multivitamin Family,suplemen,1,89819.0,0.0,89819.0,qris,false,2025-08-12,2025-08-12 18:14:00
SAL-0000272,OUT-0058,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,21190.0,0.0,21190.0,bpjs,false,2024-07-19,2024-07-19 10:51:00
SAL-0000273,OUT-0087,PRD-016,Insulin Glargine,obat_keras,1,367117.0,0.0,367117.0,tunai,true,2025-10-07,2025-10-07 19:20:00
SAL-0000274,OUT-0286,PRD-010,Vitamin C 1000mg,suplemen,4,43207.0,0.0,172828.0,qris,false,2025-12-08,2025-12-08 10:03:00
SAL-0000275,OUT-0128,PRD-009,Ibuprofen 400mg,obat_bebas,2,7472.0,0.0,14944.0,debit,false,2024-09-23,2024-09-23 13:23:00
SAL-0000276,OUT-0154,PRD-012,Multivitamin Family,suplemen,1,78470.0,11770.0,66700.0,debit,false,2025-09-12,2025-09-12 11:36:00
SAL-0000277,OUT-0103,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,15931.0,797.0,15134.0,qris,false,2026-01-24,2026-01-24 15:56:00
SAL-0000278,OUT-0046,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,11200.0,0.0,22400.0,bpjs,false,2025-10-17,2025-10-17 20:59:00
SAL-0000279,OUT-0200,PRD-014,Ranitidine 150mg,obat_keras,2,15315.0,4594.0,26036.0,bpjs,true,2024-03-22,2024-03-22 11:20:00
SAL-0000280,OUT-0188,PRD-021,ORS Oralit Sachet,obat_bebas,1,2900.0,290.0,2610.0,qris,false,2025-03-31,2025-03-31 20:55:00
SAL-0000281,OUT-0214,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,10,22306.0,0.0,223060.0,tunai,false,2024-01-24,2024-01-24 10:46:00
SAL-0000282,OUT-0142,PRD-022,Betadine 30ml,obat_bebas,3,17285.0,5186.0,46669.0,tunai,false,2024-06-19,2024-06-19 14:06:00
SAL-0000283,OUT-0055,PRD-003,Omeprazole 20mg,obat_keras,2,19258.0,0.0,38516.0,tunai,true,2025-02-10,2025-02-10 09:06:00
SAL-0000284,OUT-0157,PRD-020,Antasida Doen Tab,obat_bebas,3,4252.0,0.0,12756.0,tunai,false,2024-09-10,2024-09-10 19:18:00
SAL-0000285,OUT-0259,PRD-021,ORS Oralit Sachet,obat_bebas,2,2821.0,0.0,5642.0,tunai,false,2025-11-10,2025-11-10 13:55:00
SAL-0000286,OUT-0192,PRD-016,Insulin Glargine,obat_keras,4,348163.0,0.0,1392652.0,qris,false,2024-05-18,2024-05-18 19:34:00
SAL-0000287,OUT-0105,PRD-019,Glibenclamide 5mg,obat_keras,2,7109.0,1422.0,12796.0,bpjs,true,2025-03-21,2025-03-21 18:34:00
SAL-0000288,OUT-0182,PRD-012,Multivitamin Family,suplemen,1,84750.0,0.0,84750.0,qris,false,2025-01-09,2025-01-09 14:16:00
SAL-0000289,OUT-0092,PRD-010,Vitamin C 1000mg,suplemen,2,41476.0,12443.0,70509.0,kredit,false,2024-12-18,2024-12-18 12:30:00
SAL-0000290,OUT-0006,PRD-023,Mefenamic Acid 500mg,obat_keras,6,10142.0,0.0,60852.0,tunai,true,2026-02-23,2026-02-23 12:38:00
SAL-0000291,OUT-0140,PRD-001,Paracetamol 500mg,obat_bebas,1,5039.0,252.0,4787.0,qris,false,2024-09-12,2024-09-12 10:45:00
SAL-0000292,OUT-0229,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,10508.0,1051.0,9457.0,tunai,false,2026-02-21,2026-02-21 20:58:00
SAL-0000293,OUT-0162,PRD-010,Vitamin C 1000mg,suplemen,2,46069.0,0.0,92138.0,qris,false,2024-03-11,2024-03-11 10:08:00
SAL-0000294,OUT-0171,PRD-004,Loratadine 10mg,obat_bebas_terbatas,2,12263.0,0.0,24526.0,debit,false,2025-05-18,2025-05-18 11:20:00
SAL-0000295,OUT-0011,PRD-005,Simvastatin 20mg,obat_keras,2,32478.0,0.0,64956.0,asuransi_swasta,true,2024-10-15,2024-10-15 19:28:00
SAL-0000296,OUT-0006,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,8410.0,0.0,8410.0,tunai,false,2024-11-15,2024-11-15 20:51:00
SAL-0000297,OUT-0295,PRD-012,Multivitamin Family,suplemen,3,84506.0,0.0,253518.0,tunai,false,2026-02-07,2026-02-07 10:03:00
SAL-0000298,OUT-0159,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,16216.0,0.0,32432.0,tunai,false,2024-09-13,2024-09-13 21:24:00
SAL-0000299,OUT-0008,PRD-004,Loratadine 10mg,obat_bebas_terbatas,3,12911.0,0.0,38733.0,kredit,false,2025-03-29,2025-03-29 11:47:00
SAL-0000300,OUT-0020,PRD-007,Amlodipine 10mg,obat_keras,3,21862.0,3279.0,62307.0,debit,true,2024-08-01,2024-08-01 18:19:00
SAL-0000301,OUT-0191,PRD-006,Metformin 500mg,obat_keras,1,8165.0,408.0,7757.0,qris,true,2024-09-16,2024-09-16 12:12:00
SAL-0000302,OUT-0213,PRD-002,Amoxicillin 500mg,antibiotik,1,26455.0,0.0,26455.0,tunai,true,2025-03-20,2025-03-20 10:50:00
SAL-0000303,OUT-0164,PRD-019,Glibenclamide 5mg,obat_keras,3,6574.0,0.0,19722.0,asuransi_swasta,true,2025-08-18,2025-08-18 15:44:00
SAL-0000304,OUT-0092,PRD-012,Multivitamin Family,suplemen,1,88683.0,0.0,88683.0,tunai,false,2025-09-25,2025-09-25 13:59:00
SAL-0000305,OUT-0034,PRD-002,Amoxicillin 500mg,antibiotik,1,24422.0,1221.0,23201.0,kredit,true,2024-05-08,2024-05-08 13:35:00
SAL-0000306,OUT-0205,PRD-015,Salbutamol Inhaler,obat_keras,1,98544.0,0.0,98544.0,qris,true,2024-05-17,2024-05-17 08:31:00
SAL-0000307,OUT-0257,PRD-018,Captopril 25mg,obat_keras,3,5803.0,0.0,17409.0,qris,true,2025-07-10,2025-07-10 19:29:00
SAL-0000308,OUT-0163,PRD-020,Antasida Doen Tab,obat_bebas,2,4798.0,0.0,9596.0,qris,false,2025-04-05,2025-04-05 12:52:00
SAL-0000309,OUT-0157,PRD-018,Captopril 25mg,obat_keras,1,5872.0,587.0,5285.0,qris,true,2026-01-21,2026-01-21 08:39:00
SAL-0000310,OUT-0215,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,16817.0,0.0,16817.0,debit,false,2025-07-05,2025-07-05 21:24:00
SAL-0000311,OUT-0114,PRD-017,Bisoprolol 5mg,obat_keras,3,28821.0,0.0,86463.0,debit,true,2024-11-26,2024-11-26 13:07:00
SAL-0000312,OUT-0056,PRD-017,Bisoprolol 5mg,obat_keras,1,28712.0,0.0,28712.0,tunai,true,2024-02-02,2024-02-02 15:12:00
SAL-0000313,OUT-0057,PRD-002,Amoxicillin 500mg,antibiotik,4,25284.0,10114.0,91022.0,qris,true,2025-09-30,2025-09-30 12:03:00
SAL-0000314,OUT-0216,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,9153.0,0.0,9153.0,debit,false,2024-03-22,2024-03-22 15:51:00
SAL-0000315,OUT-0035,PRD-012,Multivitamin Family,suplemen,6,85789.0,0.0,514734.0,kredit,false,2026-03-24,2026-03-24 19:03:00
SAL-0000316,OUT-0159,PRD-017,Bisoprolol 5mg,obat_keras,1,25942.0,0.0,25942.0,tunai,false,2024-08-09,2024-08-09 09:06:00
SAL-0000317,OUT-0140,PRD-018,Captopril 25mg,obat_keras,1,5890.0,589.0,5301.0,tunai,false,2025-10-02,2025-10-02 16:47:00
SAL-0000318,OUT-0245,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,2,20611.0,0.0,41222.0,debit,false,2025-12-20,2025-12-20 18:27:00
SAL-0000319,OUT-0060,PRD-006,Metformin 500mg,obat_keras,2,8374.0,837.0,15911.0,tunai,true,2024-06-10,2024-06-10 17:28:00
SAL-0000320,OUT-0208,PRD-011,Vitamin D3 1000IU,suplemen,20,65521.0,196563.0,1113857.0,qris,false,2026-02-21,2026-02-21 18:27:00
SAL-0000321,OUT-0191,PRD-020,Antasida Doen Tab,obat_bebas,2,4313.0,0.0,8626.0,kredit,false,2026-02-01,2026-02-01 12:23:00
SAL-0000322,OUT-0265,PRD-015,Salbutamol Inhaler,obat_keras,1,101989.0,0.0,101989.0,asuransi_swasta,true,2025-09-02,2025-09-02 10:56:00
SAL-0000323,OUT-0177,PRD-001,Paracetamol 500mg,obat_bebas,1,4840.0,726.0,4114.0,tunai,false,2026-03-01,2026-03-01 21:44:00
SAL-0000324,OUT-0164,PRD-018,Captopril 25mg,obat_keras,2,6011.0,601.0,11421.0,tunai,true,2024-02-08,2024-02-08 10:08:00
SAL-0000325,OUT-0158,PRD-012,Multivitamin Family,suplemen,1,90299.0,0.0,90299.0,kredit,false,2024-04-04,2024-04-04 17:25:00
SAL-0000326,OUT-0129,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,20512.0,0.0,20512.0,tunai,false,2026-04-25,2026-04-25 19:44:00
SAL-0000327,OUT-0055,PRD-020,Antasida Doen Tab,obat_bebas,1,4602.0,690.0,3912.0,qris,false,2024-03-21,2024-03-21 20:03:00
SAL-0000328,OUT-0199,PRD-012,Multivitamin Family,suplemen,2,90165.0,27050.0,153280.0,tunai,false,2026-02-27,2026-02-27 11:47:00
SAL-0000329,OUT-0007,PRD-021,ORS Oralit Sachet,obat_bebas,1,3133.0,0.0,3133.0,qris,false,2024-11-22,2024-11-22 16:36:00
SAL-0000330,OUT-0087,PRD-011,Vitamin D3 1000IU,suplemen,1,65025.0,0.0,65025.0,debit,false,2025-02-06,2025-02-06 15:48:00
SAL-0000331,OUT-0298,PRD-003,Omeprazole 20mg,obat_keras,1,17200.0,0.0,17200.0,tunai,true,2024-12-10,2024-12-10 17:47:00
SAL-0000332,OUT-0029,PRD-018,Captopril 25mg,obat_keras,1,5903.0,295.0,5608.0,qris,true,2025-12-15,2025-12-15 10:30:00
SAL-0000333,OUT-0118,PRD-016,Insulin Glargine,obat_keras,2,344138.0,34414.0,653862.0,debit,true,2026-01-23,2026-01-23 11:04:00
SAL-0000334,OUT-0159,PRD-025,OBH Combi Batuk Pilek,obat_bebas,3,16315.0,2447.0,46498.0,tunai,false,2025-11-18,2025-11-18 14:27:00
SAL-0000335,OUT-0216,PRD-012,Multivitamin Family,suplemen,1,80791.0,8079.0,72712.0,tunai,false,2024-11-08,2024-11-08 10:22:00
SAL-0000336,OUT-0259,PRD-020,Antasida Doen Tab,obat_bebas,1,4245.0,637.0,3608.0,tunai,false,2025-12-02,2025-12-02 13:09:00
SAL-0000337,OUT-0049,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,12460.0,623.0,11837.0,bpjs,false,2026-04-19,2026-04-19 12:00:00
SAL-0000338,OUT-0203,PRD-023,Mefenamic Acid 500mg,obat_keras,1,9963.0,0.0,9963.0,tunai,true,2024-08-02,2024-08-02 11:13:00
